Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,57.698,70.379,70.876,81.29,82.6,84.033,89.804,96.478,98.576,108.048,119.032,139.292,164.876,180.716,195.867,205.608,198.754,173.661,167.093,187.812,211.374,241.772,302.404,378.108,410.112,474.619,492.116,557.784,681.723,967.746,10.2
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,4,Plains,,111.554,142.407,145.723,173.678,186.802,207.914,231.308,264.846,283.465,321,378.72,473.629,549.941,610.116,609.942,626.936,620.322,620.791,643.311,704.649,779.53,906.634,1071.271,1165.655,1390.229,1530.605,1603.047,1724.917,1829.399,2126.5,10.7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Iowa,22.138,28.767,27.367,34.286,39.272,46.496,49.724,57.031,60.34,64.397,75.096,93.332,104.771,105.545,106.076,114.545,106.233,96.773,95.778,92.012,100.119,137.346,145.519,162.347,212.825,254.231,256.377,258.439,282.892,304.935,9.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Kansas,17.093,20.173,21.433,25.105,23.996,26.168,29.221,29.92,35.144,39.733,50.081,62.767,76.538,97.055,108.709,92.175,74.211,51.806,50.221,53.011,66.873,76.988,82.903,102.194,111.127,129.966,142.39,163.652,193.129,230.299,9.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Minnesota,36.569,43.033,44.031,49.025,51.142,57.711,64.861,74.002,74.391,85.143,94.693,117.946,132.733,150.273,121.118,132.257,142.242,178.877,167.589,181.349,205.694,224.979,270.608,267.242,338.734,359.324,388.51,434.401,443.13,544.271,9.8
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Missouri,18.495,27.846,30.579,38.162,45.914,47.658,51.221,59.54,66.795,77.194,87.882,107.774,122.689,129.083,145.367,153.325,159.212,156.734,175.63,193.08,217.504,257.347,311.248,354.669,430.366,477.885,453.421,496.037,553.467,647.299,13
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Nebraska,8.518,11.078,10.757,14.145,13.308,15.575,20.408,24.259,24.658,28.14,37.518,50.773,63.464,72.194,72.381,76.551,76.191,73.896,79.618,100.102,95.604,114.052,148.771,161.666,162.964,173.012,211.622,217.361,201.985,209.826,11.7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,North Dakota,4.428,5.569,5.345,6.559,6.96,7.717,8.01,10.473,11.286,12.914,15.903,18.859,22.608,25.546,23.666,22.402,25.277,27.596,30.181,29.921,32.732,33.495,40.108,34.924,42.953,47.127,42.309,47.191,43.47,56.308,9.2
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,4,Plains,South Dakota,4.313,5.941,6.212,6.397,6.208,6.589,7.863,9.622,10.851,13.479,17.546,22.178,27.14,30.42,32.626,35.682,36.956,35.109,44.293,55.174,61.003,62.427,72.114,82.612,91.261,89.06,108.418,107.835,111.324,133.561,12.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,5,Southeast,,447.222,507.609,510.726,593.261,614.883,683.464,802.994,927.245,1125.117,1404.584,1903.097,2648.601,3367.618,3837.853,4087.215,4389.035,4281.239,4565.853,4878.212,4953.024,5510.794,6340.629,7075.141,7651.916,8709.036,8991.19,8945.261,9108.138,9972.822,10861.796,11.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Alabama,37.791,39.105,44.152,50.63,48.424,49.928,48.434,47.125,55.382,64.146,79.288,110.446,140.994,170.012,187.649,198.823,205.181,257.413,375.547,388.414,441.588,510.891,546.824,591.212,625.682,643.297,787.909,774.552,799.095,896.67,11.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Arkansas,26.357,29.067,27.492,32.123,34.922,39.698,47.581,52.54,59.053,71.762,86.562,124.501,170.261,181.565,191.044,213.769,225.395,238.216,270.447,288.668,298.12,353.615,416.761,441.485,561.572,578.141,658.827,657.242,747.744,779.47,12.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Florida,36.824,43.31,43.312,47.607,45.476,47.583,48.123,61.503,104.991,160.213,268.34,417.35,531.214,615.086,635.225,664.634,629.582,638.746,631.625,643.367,728.611,862.926,1056.465,1123.053,1386.371,1487.212,1343.021,1460.092,1579.328,1961.912,14.7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Georgia,56.188,65.365,67.424,71.685,73.771,91.026,103.981,125.401,165.76,204.969,255.292,312.82,396.397,452.446,527.678,591.998,544.922,537.06,553.317,528.894,539.732,590.237,724.041,851.71,994.515,868.326,940.029,805.369,909.178,899.917,10
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Kentucky,51.759,59.399,58.959,72.681,74.7,82.43,95.185,108.79,126.301,149.406,181.788,256.076,345.322,369.104,362.746,346.822,345.454,414.934,386.462,413.504,436.64,472.047,551.646,565.033,621.37,687.879,665.903,737.163,769.948,821.095,10
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Louisiana,41.75,48.662,58.567,72.741,75.475,87.732,102.671,102.144,103.064,119.883,170.381,239.052,285.386,334.132,367.868,365.705,307.543,306.643,301.253,321.061,320.94,339.749,404.419,452.489,515.855,518.538,523.131,571.532,683.208,763.347,10.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Mississippi,25.789,27.441,28.227,34.693,35.604,34.19,43.902,56.65,67.392,80.808,105.159,134.506,156.012,180.836,222.361,247.641,231.359,214.451,214.856,228.22,259.283,322.549,350.188,365.256,427.24,400.429,409.888,431.45,441.869,485.982,10.7
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,North Carolina,47.062,51.071,44.628,52.481,56.652,60.981,76.028,85.887,104.746,137.17,193.413,270.174,334.033,390.721,444.959,535.426,581.347,664.45,736.635,681.592,835.094,1013.008,1051.219,1174.933,1368.448,1462.841,1296.186,1198.5,1299.359,1418.568,12.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,South Carolina,25.191,29.942,25.309,26.364,28.494,33.298,43.176,50.78,60.631,79.822,112.711,153.672,184.738,214.825,242.864,273.221,290.608,312.119,345.775,383.788,413.305,528.565,587.749,677.801,715.507,713.366,743.755,739.648,829.479,865.689,13
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Tennessee,47.151,53.066,51.085,65.241,76.119,85.721,114.702,146.199,171.206,203.376,255.983,327.739,380.887,416.913,434.498,487.746,471.247,528.986,612.127,654.25,796.103,897.54,926.958,906.066,914.435,1024.229,896.3,1061.617,1151.33,1094.487,11.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Virginia,39.036,47.435,47.505,51.554,49.469,50.438,57.993,65.931,75.781,91.617,131.085,182.529,220.598,249.12,257.673,272.079,268.397,281.249,265.374,261.478,255.787,263.689,271.768,295.973,355.72,377.304,426.645,441.623,529.421,561.881,9.6
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,West Virginia,12.325,13.744,14.066,15.46,15.777,20.437,21.217,24.295,30.809,41.411,63.094,119.736,221.775,263.092,212.652,191.171,180.205,171.587,184.794,159.787,185.59,185.812,187.102,206.904,222.32,229.629,253.667,229.352,232.863,312.776,11.8
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,6,Southwest,,142.309,183.216,190.327,238.665,257.454,272.04,262.012,306.882,362.539,436.552,628.924,900.63,1000.993,1151.603,1297.502,1391.442,1458.742,1400.745,1467.001,1656.658,1636.111,1958.656,2174.576,2555.213,3018.76,3268.673,3575.75,3876.304,4343.218,5023.958,13.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Arizona,0,0,0,0,0,0,0,0,0,0,29.223,116.49,142.981,257.946,288.13,303.575,357.918,400.22,441.979,586.462,521.774,695.016,811.312,976.366,928.306,1042.138,1199.639,1216.897,1483.354,1619.863,
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,New Mexico,12.148,14.571,13.998,14.639,16.725,17.899,20.883,24.462,29.377,33.136,44.308,62.547,81.232,88.866,97.932,105.19,120.648,129.468,125.273,130.536,118.774,134.778,123.435,143.241,167.137,152.666,212.962,218.945,265.888,322.895,12
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Oklahoma,26.719,34.462,37.329,41.847,42.368,48.108,54.026,62.229,67.323,72.899,78.725,87.003,99.768,101.335,97.395,101.361,95.724,91.318,99.765,110.151,153.19,194.77,178.826,260.349,316.432,408.904,494.036,518.515,599.192,738.74,12.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Texas,103.442,134.183,139.001,182.179,198.361,206.034,187.103,220.191,265.839,330.517,476.668,634.591,677.012,703.456,814.045,881.316,884.452,779.74,799.984,829.509,842.373,934.093,1061.004,1175.258,1606.885,1664.965,1669.114,1921.948,1994.784,2342.459,11.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,7,Rocky Mountains,,40.686,53.648,56.777,69.218,72.397,77.665,96.598,117.879,131.321,143.229,183.893,252.35,305.809,334.096,353.523,409.588,457.416,468.954,502.485,551.576,616.089,675.146,735.766,831.762,904.697,999.756,1041.609,1030.982,1055.955,1199.122,12.4
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,18.837,26.978,28.823,34.503,38.347,38.287,47.074,57.759,60.593,63.999,82.384,115.761,134.285,145.66,154.284,185.911,193.432,204.442,201.336,224.533,247.454,272.223,307.984,349.001,367.719,393.658,405.135,376.403,383.419,472.498,11.8
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,6.463,5.9,5.884,6.591,7.091,7.449,8.386,9.284,11.53,12.193,18.015,28.085,35.465,39.179,42.487,44.492,48.083,47.689,54.926,64.497,79.385,94.577,102.238,124.192,159.627,176.328,186.724,195.504,203.591,223.101,13
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Montana,6.759,8.274,6.52,8.634,6.606,8.356,10.674,13.586,14.168,18.571,22.664,29.648,35.693,38.954,35.776,36.001,43.488,40.922,39.507,34.865,44.521,53.084,51.744,52.891,62.233,67.688,71.915,69.922,74.217,78.34,8.8
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Utah,7.068,10.56,13.346,16.827,17.038,20.087,26.176,30.909,37.561,39.633,48.739,62.74,81.676,89.32,95.322,115.985,144.253,147.087,179.048,200.528,214.302,219.564,231.973,255.885,257.927,301.487,306.129,312.341,314.283,336.109,14.2
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,1.56,1.935,2.205,2.663,3.315,3.486,4.288,6.341,7.469,8.834,12.092,16.116,18.69,20.983,25.653,27.199,28.161,28.814,27.668,27.152,30.427,35.698,41.828,49.792,57.19,60.595,71.706,76.812,80.445,89.074,15
3,Medicaid/Physician & Clinical Services (Millions of Dollars),Region,8,Far West,,660.424,747.98,669.545,629.691,633.993,745.989,835.568,899.228,954.487,1058.528,1255.862,1539.399,1863.037,2155.398,2348.396,2556.494,2757.163,3314.22,3241.206,3418.99,3879.578,4377.048,4956.44,4670.977,4470.774,4741.982,5236.694,5775.083,5986.945,6592.77,8.3
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Alaska,4.898,6.595,6.632,8.137,9.909,12.494,17.006,20.851,23.514,26.754,33.628,44.063,49.809,59.891,67.764,78.66,88.504,95.053,99.306,107.196,118.744,129.722,146.788,147.459,162.901,173.627,176.661,177.47,185.191,230.047,14.2
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,California,563.504,634.185,563.133,508.494,505.971,599.17,660.023,693.176,716.907,782.67,919.77,1105.302,1319.345,1530.023,1630.486,1700.779,1841.634,2360.002,2273.981,2353.863,2666.727,3040.778,3442.22,3239.627,3132.159,3196.801,3641.444,4088.213,4149.535,4540.203,7.5
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Hawaii,16.333,20.132,19.913,21.753,18.347,17.987,20.468,21.99,23.593,25.148,29.306,36.372,42.536,49.715,67.565,97.827,99.938,97.993,95.852,95.557,102.292,94.29,95.664,103.531,130.055,195.582,174.385,187.335,233.22,264.974,10.1
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Nevada,5.32,7.908,7.162,7.536,6.754,7.284,9.637,10.998,13.116,15.142,21.754,31.125,51.173,51.731,45.587,50.25,51.042,50.857,70.772,61.629,59.011,77.973,95.498,93.912,121.674,135.768,137.029,143.819,135.556,142.69,12
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Oregon,22.559,23.319,21.853,25.632,25.922,28.677,35.628,38.219,44.173,52.971,58.391,62.198,76.265,92.02,118.438,141.561,151.815,182.588,186.546,244.836,334.662,357.94,399.973,368.88,367.936,383.689,301.675,283.681,320.927,460.043,11
3,Medicaid/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Washington,47.809,55.84,50.852,58.139,67.089,80.377,92.806,113.993,133.183,155.843,193.013,260.339,323.909,372.018,418.556,487.418,524.229,527.727,514.749,555.909,598.141,676.344,776.297,717.567,556.048,656.515,805.501,894.565,962.516,954.812,10.9
4,Medicaid/Other Professional Services (Millions of Dollars),United States,0,United States,,181.481,225.341,213.836,227.916,237.724,255.719,297.963,341.83,361.85,365.528,445.273,548.873,593.901,833.782,859.067,1015.849,1207.159,1311.099,1319.341,1425.063,1567.15,1890.576,2446.346,2730.306,3288.283,3688.155,3686.647,3696.243,3882.618,4528.632,11.7
4,Medicaid/Other Professional Services (Millions of Dollars),Region,1,New England,,12.383,14.252,13.126,14.141,14.79,15.058,17.33,19.668,21.548,21.734,24.24,24.921,23.549,30.665,30.096,43.311,73.828,101.452,117.304,119.911,119.806,129.312,208.831,172.167,204.978,240.854,248.359,283.491,266.843,301.388,11.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Connecticut,2.389,2.896,3.146,3.151,3.174,3.078,3.304,3.663,4.033,4.525,5.856,7.496,7.267,10.399,10.131,19.105,44.717,69.136,78.95,78.223,78.362,79.456,155.497,123.07,154.573,169.6,145.832,155.621,140.639,152.351,15.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Maine,1.32,1.848,2.089,2.525,2.442,1.9,2.509,2.798,2.976,3.019,3.493,4.005,4.377,5.77,5.294,5.338,5.71,4.763,4.38,4.603,4.497,5.328,6.04,7.11,7.066,18.7,29.029,38.669,36.573,41.721,12.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,7.182,7.689,6.132,6.447,7.173,7.994,8.494,9.382,10.518,12.022,12.123,9.349,7.083,7.981,7.352,8.166,9.257,12.207,14.844,15.395,16.643,21.543,21.325,14.971,13.542,14.533,17.21,29.191,28.081,37.737,5.9
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,0.524,0.561,0.433,0.445,0.447,0.348,0.253,0.258,0.279,0.353,0.828,1.715,2.152,3.377,3.831,5.207,7.282,6.965,7.411,7.462,9.245,9.87,9.638,10.414,10.852,10.213,11.139,11.246,11.346,13.298,11.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Rhode Island,0.968,1.099,0.719,0.941,0.915,1.182,2.261,3.085,3.154,1.085,1.178,1.314,1.559,1.637,1.386,1.355,1.201,1.358,1.363,1.379,1.614,1.669,1.833,1.804,2.235,2.096,2.377,1.925,2.883,2.501,3.3
4,Medicaid/Other Professional Services (Millions of Dollars),State,1,New England,Vermont,0,0.158,0.606,0.63,0.639,0.556,0.51,0.481,0.587,0.73,0.762,1.042,1.109,1.5,2.102,4.14,5.661,7.024,10.357,12.85,9.445,11.446,14.497,14.799,16.71,25.712,42.772,46.838,47.321,53.779,
4,Medicaid/Other Professional Services (Millions of Dollars),Region,2,Mideast,,24.796,35.521,36.623,41.959,48.76,60.571,67.114,63.172,67.198,74.935,97.376,123.639,128.054,176.435,179.758,210.877,240.051,244.931,240.642,245.081,258.654,268.194,280.094,285.238,415.232,412.237,471.752,456.51,372.872,439.675,10.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,Delaware,0.072,0.21,0.257,0.277,0.299,0.31,0.368,0.441,0.46,0.474,0.513,0.72,0.8,1.52,1.636,1.941,1.918,1.576,1.882,1.865,2.285,2.563,2.733,2.842,3.236,3.851,4.669,5.345,5.947,6.834,17
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,District of Columbia,1.204,1.155,1.056,1.202,1.192,1.262,1.288,1.294,1.356,1.236,1.302,1.326,1.325,1.651,1.486,1.534,1.282,1.328,1.168,0.962,0.935,1.225,1.527,2.09,1.857,1.82,1.767,1.796,1.737,3.372,3.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,2.24,2.674,2.624,2.885,2.732,2.852,2.832,2.705,2.759,2.711,2.878,2.994,2.551,1.774,1.92,2.239,3.104,4.524,4.305,6.695,7.844,8.96,10.413,10.759,11.531,13.195,12.641,14.072,15.708,26.133,8.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,3.325,5.334,7.58,8.609,9.352,7.232,6.941,6.259,5.965,5.679,6.639,6.853,6.717,10.21,11.784,19.828,26.451,27.024,25.59,24.653,26.663,28.339,27.119,27.031,28.813,28.225,34.07,34.217,42.104,60.626,10.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,New York,12.924,18.529,19.941,23.368,29.4,43.263,49.626,46.382,50.518,58.896,79.126,103.418,106.221,146.096,147.685,167.526,187.295,191.732,192.922,196.41,208.792,214.833,225.402,229.004,225.68,225.153,236.769,258.621,278.15,306.263,11.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,2,Mideast,Pennsylvania,5.032,7.619,5.164,5.617,5.785,5.652,6.059,6.092,6.14,5.938,6.916,8.327,10.44,15.184,15.248,17.808,20,18.747,14.775,14.495,12.134,12.275,12.901,13.513,144.115,139.992,181.835,142.459,29.226,36.448,7.1
4,Medicaid/Other Professional Services (Millions of Dollars),Region,3,Great Lakes,,38.177,42.231,35.215,38.359,42.441,45.957,59.709,84.717,80.708,60.636,69.479,82.594,97.52,138.963,144.194,177.893,208.906,219.761,207.693,275.287,338.411,384.484,461.152,439.495,494.455,518.977,378.352,480.739,602.215,704.696,10.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,10.921,10.174,6.02,5.965,6.085,8.2,11.125,11.7,12.103,12.367,14.791,18.153,22.116,30.011,27.884,27.09,26.382,24.866,24.446,26.987,34.192,37.17,49.974,37.517,83.056,47.949,13.713,32.671,83.103,75.517,6.9
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,1.871,1.874,2.015,3.442,4.274,5.268,6.797,7.84,10.054,13.314,17.852,24.093,29.952,31.334,28.655,39.281,48.932,46.395,45.836,50.842,57.306,72.859,95.316,80.414,104.5,16.02,13.635,12.979,13.022,14.925,7.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,8.553,10.058,8.907,9.216,10.055,9.897,10.356,10.07,9.686,9.221,9.457,8.781,7.482,9.632,9.532,9.339,9.421,9.447,7.081,4.735,4.787,6.16,7.175,6.698,5.01,9.423,10.17,10.364,13.256,14.517,1.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Ohio,9.188,11.266,11.882,13.165,14.859,15.436,25.98,49.725,44.008,21.149,22.308,24.977,29.718,54.603,59.032,67.504,78.059,77.597,57.607,106.136,139.036,152.208,165.519,166.303,177.634,187.505,150.076,247.896,345.892,399.784,13.9
4,Medicaid/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,7.644,8.859,6.392,6.571,7.168,7.157,5.451,5.381,4.857,4.586,5.07,6.59,8.252,13.381,19.091,34.679,46.112,61.456,72.722,86.588,103.09,116.088,143.168,148.562,124.254,258.08,190.758,176.83,146.943,199.953,11.9
4,Medicaid/Other Professional Services (Millions of Dollars),Region,4,Plains,,16.714,17.336,14.768,15.829,17.89,20.224,23.048,25.893,25.988,28.64,33.538,37.546,36.862,47.22,40.977,43.538,58.28,95.866,97.617,106.578,123.241,145.55,197.624,225.915,315.027,410.865,461.99,518.859,608.908,694.666,13.7
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,2.667,3.103,2.727,3.183,3.895,4.153,4.293,4.843,4.532,4.816,5.68,6.46,6.502,8.37,7.876,8.077,7.702,7.13,6.809,6.599,6.848,14.582,42.569,54.944,78.805,83.616,80.64,98.054,152.121,184.752,15.7
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,1.694,1.996,1.737,1.768,1.462,1.492,1.577,1.577,1.974,2.649,3.034,2.993,3.082,4.402,4.146,4.218,4.264,3.675,3.073,3.442,5.222,5.557,4.138,5.283,7.217,6.099,8.841,8.917,7.87,7.444,5.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,4.103,5.814,5.849,6.07,7.154,8.434,10.294,11.836,11.843,13.187,15.242,16.457,14.94,19.478,15.256,16.403,28.631,62.866,65.936,72.135,83.279,94.693,118.77,132.331,195.17,286.271,343.681,383.507,420.459,466.489,17.7
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,6.689,4.604,2.901,2.98,3.285,3.453,3.735,3.893,4.071,4.281,4.672,5.489,6.179,6.917,6.55,7.202,9.002,9.991,8.213,8.646,10.265,11.088,11.866,13.771,15.454,15.813,9.133,8.994,8.025,17.831,3.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,0.784,1,0.839,1.044,1.183,1.579,1.818,2.189,2.155,2.258,3.152,3.934,3.398,4.081,3.423,3.557,4.368,7.636,9.168,11.321,12.61,14.568,14.824,14.23,13.078,13.53,14.763,14.548,14.592,11.638,9.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,North Dakota,0.58,0.613,0.509,0.586,0.712,0.911,1.113,1.316,1.155,1.146,1.334,1.511,1.671,2.441,2.266,2.488,2.718,2.913,2.541,2.381,2.74,2.627,3.066,2.843,2.506,2.857,2.941,2.918,3.056,3.324,6.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,4,Plains,South Dakota,0.198,0.207,0.206,0.197,0.198,0.202,0.217,0.239,0.257,0.302,0.425,0.702,1.09,1.531,1.46,1.594,1.595,1.654,1.877,2.054,2.277,2.434,2.389,2.514,2.798,2.679,1.992,1.921,2.785,3.188,10.1
4,Medicaid/Other Professional Services (Millions of Dollars),Region,5,Southeast,,14.91,18.3,15.868,15.261,16.879,18.821,21.647,24,28.218,31.024,42.321,61.178,77.497,116.08,124.286,141.971,145.243,150.407,151.778,151.66,174.979,218.473,226.88,242.814,264.142,277.71,291.436,300.643,346.618,377.534,11.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Alabama,1.795,1.886,1.881,2.102,2.67,3.238,2.967,2.635,2.62,2.528,2.853,4.216,6.532,10.123,9.733,10.135,10.213,10.165,11.851,11.213,13.21,14.532,18.326,18.886,19.961,21.72,24.059,27.345,41.949,53.818,12.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Arkansas,1.064,1.168,1.016,1.133,1.207,1.376,1.708,1.727,1.888,2.149,2.996,4.337,6.599,8.527,8.867,11.789,14.264,15.92,16.508,17.57,20.731,20.368,12.232,8.451,9.723,10.356,10.431,13.507,14.149,16.218,9.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,0.68,0.976,0.78,0.781,0.95,0.946,0.948,0.984,1.049,1.098,1.323,1.745,2.175,3.623,4.909,6.187,6.795,7.615,7.842,7.852,9.237,11.521,12.33,14.199,14.267,14.229,15.349,15.721,20.641,31.566,14.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,1.995,2.354,2.272,2.195,2.067,2.346,3.105,5.008,7.318,6.933,10.565,14.649,16.002,28.137,38.215,43.035,39.248,35.763,33.718,35.233,37.063,46.325,56.346,68.543,74.368,74.388,79.519,58.843,62.585,60.052,12.5
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,1.392,1.874,1.782,2.03,2.47,2.524,2.94,3.267,3.496,4.249,5.728,8.411,10.152,12.652,10.565,9.74,10.212,11.486,13.166,14.218,17.234,23.215,26.12,27.638,32.378,33.895,36.805,44.834,49.657,51.375,13.3
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,0,0.011,0.038,0.023,0.022,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,0.059,0.062,0.078,0.122,0.189,0.059,0.133,0.287,0.365,0.707,0.461,0.451,0.211,0.265,0.387,0.549,0.648,0.701,0.645,0.702,3.299,8.626,6.506,4.53,5.436,4.2,3.953,4.172,4.648,4.758,16.3
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,North Carolina,3.119,3.158,2.613,2.874,2.933,2.91,3.266,3.246,3.691,4.21,5.551,6.948,7.178,10.163,11.561,15.439,15.629,18.832,15.114,14.379,16.948,22.883,21.899,22.721,27.392,28.981,29.493,27.498,31.752,32.561,8.4
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,South Carolina,0.991,1.169,0.758,0.696,0.751,0.827,0.917,0.965,1.059,1.497,3.023,5.329,5.949,8.072,7.719,7.837,8.239,8.31,7.967,8.498,8.585,11.044,12.095,13.53,14.263,17.224,22.302,24.989,32.399,42.164,13.8
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Tennessee,0.822,1.382,1.666,1.77,1.515,1.629,2.108,2.663,3.789,4.673,5.592,6.964,7.573,10.99,10.804,14.316,15.168,15.481,17.398,18.991,23.526,26.631,27.699,27.393,26.018,25.105,19.327,24.593,28.864,25.874,12.6
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,Virginia,2.003,2.585,2.051,0.896,1.244,1.325,1.427,1.533,1.811,2.024,3.076,4.598,5.791,9.568,10.619,11.104,11.526,12.547,13.496,12.889,12.62,19.539,18.972,19.13,20.033,21.716,25.648,26.609,29.964,33.122,10.2
4,Medicaid/Other Professional Services (Millions of Dollars),State,5,Southeast,West Virginia,0.99,1.675,0.935,0.638,0.862,1.624,2.127,1.684,1.134,0.956,1.152,3.531,9.334,13.958,10.908,11.84,13.301,13.588,14.072,10.113,12.526,13.79,14.356,17.792,20.302,25.896,24.549,32.533,30.01,26.028,11.9
4,Medicaid/Other Professional Services (Millions of Dollars),Region,6,Southwest,,1.495,3.709,9.76,12.914,15.495,16.553,18.604,20.935,24.402,28.043,38.607,52.481,60.95,89.267,99.501,132.106,175.322,175.209,203.441,238.274,241.339,407.638,691.621,970.095,1198.071,1548.196,1541.78,1356.116,1340.791,1530.088,27
