Code,Item,Group,Region_Number,Region_Name,State_Name,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,4,Plains,,540.186,630.064,698.204,858.819,948.267,1033.193,1173.195,1321.468,1423.637,1644.326,1797.92,1917.593,1991.571,2052.922,2242.185,2427.724,2485.281,2568.72,2795.669,2930.257,3291.31,3651.911,3778.396,4039.851,4449.959,4687.841,4956.237,5199.779,5476.93,5750.286,8.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Iowa,70.449,84.64,99.82,119.063,136.147,151.963,177.109,197.26,212.438,235.604,247.8,265.605,277.048,286.305,315.045,344.568,347.795,361.898,378.881,403.22,448.518,495.679,502.549,534.313,587.697,615.804,638.097,657.455,698.04,746.422,8.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Kansas,63.634,76.21,90.124,104.492,116.142,131.281,156.93,179.509,195.412,225.983,251.249,275.657,281.759,290.037,311.819,334.687,340.192,357.092,370.95,414.434,463.461,509.49,533.204,567.73,626.922,666.373,680.609,703.826,731.799,811.407,9.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Minnesota,143.739,165.534,175.519,213.648,233.442,238.786,246.76,276.817,300.292,370.737,399.597,415.485,431.128,452.029,495.762,532.855,558.181,581.071,609.269,636.589,722.109,803.507,847.812,919.237,1007.223,1073.861,1165.772,1221.193,1290.821,1333.711,8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Missouri,182.593,208.008,220.201,286.277,318.826,356.521,415.152,464.228,504.005,567.702,622.97,657.967,695.509,710.69,776.577,839.785,860.287,860.957,1005.929,1023.972,1154.79,1281.939,1315.284,1403.127,1553.688,1624.61,1739.442,1848.934,1958.09,2026.007,8.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,Nebraska,40.444,42.899,51.679,61.832,64.182,70.38,80.402,88.682,91.14,112.649,132.502,155.602,156.69,163.645,178.639,192.856,196.326,217.958,230.14,238.603,272.301,306.092,317.825,341.703,383.263,402.442,421.652,440.67,453.753,484.041,8.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,North Dakota,23.097,30.585,35.643,41.254,44.335,46.766,54.057,63.372,64.899,68.58,75.994,77.116,77.365,76.099,83.001,91.482,91.012,93.122,96.86,101.627,108.756,119.594,121.674,126.087,131.847,136.006,137.594,143.937,148.727,149.713,6.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,4,Plains,South Dakota,16.231,22.188,25.219,32.253,35.193,37.496,42.786,51.602,55.451,63.072,67.808,70.161,72.071,74.117,81.342,91.492,91.489,96.621,103.64,111.811,121.374,135.609,140.048,147.655,159.318,168.746,173.071,183.763,195.7,198.985,9
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,5,Southeast,,1915.706,2287.38,2745.218,3208.496,3572.051,4032.042,4646.534,5559.605,6145.521,7088.076,7956.249,8307.856,8726.469,9200.977,10391.363,11147.623,11740.492,12471.593,13192.647,14216.251,15540.219,17012.941,18039.074,20180.434,22588.765,24172.615,25813.244,26855.948,28817.03,30805.373,10.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Alabama,106.8,135.074,154.664,184.513,204.868,227.903,289.495,338.226,387.215,423.397,465.685,498.195,538.875,553.078,616.574,680.256,718.58,759.719,800.143,878.412,967.24,1063.85,1104.165,1227.151,1352.626,1435.99,1525.652,1623.594,1773.197,1965.667,10.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Arkansas,83.979,103.763,117.138,138.759,145.468,167.648,192.557,221.271,230.861,262.703,291.519,290.879,294.682,297.923,332.973,364.821,375.589,399.905,434.307,454.103,506.514,552.962,571.138,624.754,700.064,738.516,800.831,853.933,889.635,930.739,8.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Florida,748.042,886.545,1064.883,1248.527,1374.461,1503.203,1688.738,2160.835,2349.309,2741.724,3071.976,3188.146,3353.794,3614.027,4127.703,4339.829,4590.85,4841.762,5035.563,5408.877,5846.065,6283.868,6715.843,7641.314,8563.017,9325.24,9837.026,9729.522,10483.462,11107.429,9.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Georgia,153.698,184.516,222.95,263.687,303.802,340.159,386.953,432.26,491.722,566.883,637.755,672.103,715.344,751.274,839.563,918.829,966.49,1031.932,1088.001,1173.482,1292.426,1429.595,1538.771,1739.564,1973.167,2098.139,2333.903,2491.169,2657.951,2865.006,10.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Kentucky,93.636,113.544,128.102,130.539,166.577,181.756,225.954,276.85,322.322,364.175,407.43,428.738,447.379,467.293,507.244,551.515,555.78,589.727,622.08,670.106,738.191,826.472,869.071,951.659,1054.619,1108.919,1192.161,1294.578,1369.425,1337.57,9.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Louisiana,97.445,117.327,141.688,154.203,169.493,259.63,319.279,372.294,397.701,464.821,516.128,519.479,530.976,546.572,608.379,658.485,700.36,754.703,844.096,903.664,899.832,911.106,934.35,1007.395,1237.156,1302.434,1304.323,1365.332,1469.568,1615.328,10.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Mississippi,64.982,75.19,89.071,107.654,117.916,134.457,154.515,183.936,202.288,221.482,250.79,252.442,277.014,296.011,326.343,360.395,387.21,406.427,423.168,442.012,496.05,560.351,600.156,658.807,725.226,751.645,749.622,803.139,842.113,927.041,9.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,North Carolina,159.917,191.917,234.389,283.036,322.775,368.576,417.547,436.844,499.046,615.489,702.371,749.799,738.467,774.76,874.388,981.454,1030.995,1105.216,1183.205,1284.181,1443.942,1641.948,1761.316,1978.752,2193.734,2338.55,2554.311,2760.544,2941.49,3203.379,10.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,South Carolina,64.591,80.514,100.183,104.537,115.812,136.091,161.124,181.114,214.732,233.594,262.088,293.817,326.437,352.829,458.827,456.134,494.3,534.231,582.263,641.969,734.311,832.501,885.774,985.756,1095.234,1165.337,1271.419,1378.87,1489.77,1589.344,11.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Tennessee,152.117,172.757,212.25,255.098,279.526,301.569,351.733,402.154,438.31,518.884,578.996,603.528,634.066,658.107,718.925,794.992,841.69,908.231,969.423,1044.282,1169.474,1315.433,1395.438,1537.399,1692.312,1809.683,1993.681,2128.377,2259.782,2471.455,10.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,Virginia,133.546,155.27,191.128,240.86,260.499,290.085,312.083,378.045,426.351,473.047,549.136,579.667,627.802,651.563,725.724,786.225,816.511,869.741,920.556,1008.33,1106.593,1224.105,1290.041,1421.615,1562.245,1636.855,1755.453,1878.566,2011.89,2169.812,10.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,5,Southeast,West Virginia,56.954,70.962,88.77,97.083,110.856,120.962,146.555,175.775,185.664,201.878,222.374,231.062,241.63,237.541,254.719,254.687,262.138,270,289.843,306.834,339.579,370.75,373.01,406.268,439.366,461.309,494.861,548.323,628.747,622.602,8.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,6,Southwest,,709.598,834.255,1015.321,1212.449,1304.337,1417.193,1713.807,2022.241,2198.307,2513.691,2725.24,2748.461,2919.257,3022.517,3342.292,3716.889,4018.108,4357.37,4737.807,5144.472,5767.532,6219.336,6567.312,7227.015,8100.839,8773.445,9592.393,10127.506,10781.31,11608.789,10.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Arizona,117.844,134.774,165.084,193.295,218.52,272.901,331.425,368.354,407.575,482.471,532.574,563.279,607.91,653.982,714.562,783.343,844.571,910.714,962.929,1056.357,1108.235,1169.476,1343.83,1478.943,1618.633,1767.52,1942.506,2070.122,2183.06,2335.943,10.8
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,New Mexico,27.571,37.079,44.32,55.892,61.362,68.512,79.153,86.864,96.156,111.097,121.096,121.319,125.428,133.79,147.152,162.824,173.424,189.984,203.167,196.649,228.883,255.597,281.118,304.893,346.074,375.214,422.734,453.55,476.235,503.119,10.5
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Oklahoma,92.648,107.281,118.447,138.128,145.75,152.744,190.248,227.896,244.853,277.001,291.697,297.676,310.934,325.651,367.804,408.9,427.857,463.897,496.061,524.008,622.391,715.143,702.463,748.675,809.849,854.516,943.065,987.551,1030.774,1086.238,8.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,6,Southwest,Texas,471.534,555.121,687.469,825.135,878.705,923.037,1112.981,1339.128,1449.723,1643.122,1779.873,1766.186,1874.984,1909.094,2112.773,2361.823,2572.255,2792.774,3075.65,3367.458,3808.022,4079.12,4239.901,4694.504,5326.283,5776.194,6284.088,6616.283,7091.241,7683.489,10.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,7,Rocky Mountains,,144.734,176.945,201.57,235.03,259.684,280.508,326.15,368.261,396.472,454.282,491.122,515.282,563.548,604.775,692.491,784.027,853.568,931.929,1010.374,1052.538,1201.678,1346.171,1425.252,1537.947,1717.636,1817.777,1957.535,2095.307,2271.001,2495.881,10.3
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Colorado,73.538,90.899,103.992,120.528,127.468,132.178,161.126,175.877,190.049,226.734,250.261,262.777,289.426,311.863,356.725,403.904,457.059,502.446,553.766,578.655,659.14,730.083,777.249,837.961,935.48,984.676,1068.534,1134.264,1197.178,1308.97,10.4
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Idaho,18.085,22.999,24.118,29.851,32.535,37.786,44.364,48.535,51.688,56.974,62.097,65.918,68.583,75.002,87.401,101.405,104.892,115.98,122.47,133.378,154.236,171.578,183.51,195.826,218.826,231.708,249.954,270.609,311.09,344.166,10.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Montana,19.41,23.549,26.949,29.864,36.828,39.45,44.81,52.217,55.676,60.598,62.174,70.047,74.832,79.626,85.788,92.824,93.927,101.275,105.956,113.043,125.708,143.271,147.052,156.43,168.669,174.118,176.647,192.471,205.089,216.132,8.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Utah,27.135,32.334,37.373,44.64,51.407,57.716,61.297,76.239,82.078,90.292,95.305,94.648,107.365,113.643,132.612,151.951,161.277,174.536,187.903,184.728,214.215,247.561,261.277,287.949,328.576,357.734,391.478,425.212,478.621,542.113,10.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,7,Rocky Mountains,Wyoming,6.566,7.163,9.138,10.146,11.446,13.379,14.552,15.392,16.981,19.685,21.285,21.893,23.341,24.642,29.965,33.942,36.414,37.691,40.279,42.735,48.38,53.679,56.164,59.782,66.085,69.542,70.923,72.751,79.023,84.499,9.2
3,Medicare/Physician & Clinical Services (Millions of Dollars),Region,8,Far West,,1476.268,1745.609,2080.395,2451.957,2687.706,2970.325,3367.655,3859.405,4159.477,4694.591,5160.021,5361.396,5577.834,6021.199,6426.318,6933.44,7340.931,7671.221,7888.278,8869.321,9730.565,10580.781,11774.722,12598.421,13537.245,14195.794,14407.676,14647.011,16677.451,18522.72,9.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Alaska,2.9,3.238,4.442,5.087,6.254,7.799,9.571,10.737,12.216,14.781,17.036,17.553,17.239,18.543,21.489,24.304,25.702,27.491,29.989,32.847,37.303,40.798,42.919,48.28,74.376,79.87,61.627,64.685,69.466,80.555,12.1
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,California,1194.415,1425.691,1683.602,1982.625,2170.118,2405.745,2711.501,3084.521,3290.972,3690.1,4057.216,4214.563,4383.155,4765.374,5052.767,5419.749,5724.261,5936.251,6073.888,6865.62,7461.155,8064.453,9071.608,9700.924,10370.661,10865.928,10864.997,10911.256,12579.711,14083.124,8.9
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Hawaii,29.402,32.575,39.968,46.885,50.397,50.687,61.637,74.106,89.139,103.023,110.777,113.688,123.994,134.734,145.178,153.941,163.378,168.178,176.476,197.82,225.765,254.491,282.916,302.87,312.756,328.3,347.23,347.328,376.365,430.445,9.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Nevada,27.45,32.761,46.246,51.998,59.767,69.057,87.084,100.171,123.628,150.684,172.398,184.651,188.981,209.028,235.433,260.233,279.422,310.842,331.217,379.173,424.674,460.858,497.019,526.622,629.937,669.05,708.475,750.017,829.22,848.96,12.6
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Oregon,89.391,102.127,119.114,139.098,147.041,159.803,189.888,212.538,234.536,268.617,296.512,310.028,326.063,348.518,370.511,403.681,434.368,461.265,471.668,523.099,607.588,685.158,750.58,798.287,837.612,873.495,951.788,1033.824,1184.24,1293.552,9.7
3,Medicare/Physician & Clinical Services (Millions of Dollars),State,8,Far West,Washington,132.71,149.216,187.023,226.264,254.128,277.234,307.974,377.333,408.986,467.387,506.082,520.912,538.402,545.002,600.94,671.532,713.8,767.194,805.041,870.762,974.081,1075.023,1129.68,1221.438,1311.902,1379.151,1473.56,1539.9,1638.449,1786.084,9.4
4,Medicare/Other Professional Services (Millions of Dollars),United States,0,United States,,167.201,200.652,258.546,331.871,382.599,465.5,567.939,680.241,793.507,912.611,1132.436,1376.339,1639.442,1881.82,2298.375,2937.058,3500.121,3834.554,5004.439,4727.402,5406.099,6461.113,6743.449,7105.589,7944.042,9118.696,9987.73,10938.569,12366.878,13667.241,16.4
4,Medicare/Other Professional Services (Millions of Dollars),Region,1,New England,,11.892,13.915,17.566,21.991,24.829,29.87,35.708,42.811,50.173,56.063,69.725,87.103,107.958,133.669,145.417,169.729,183.193,196.834,238.733,244.424,267.225,308.663,362.364,382.751,451.878,505.025,557.021,622.021,686.723,734.165,15.3
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Connecticut,2.606,3.06,3.956,5.035,5.936,6.545,8.093,9.748,12.399,13.876,17.646,22.849,26.405,37.001,39.621,44.074,46.334,46.931,47.913,50.522,69.207,87.507,88.906,94.079,112.632,129.786,141.14,155.535,174.28,182.368,15.8
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Maine,0.916,1.1,1.352,1.856,2.072,2.237,2.528,3.395,3.931,4.257,5.613,7.41,8.665,10.085,11.03,12.369,13.172,14.412,16.708,15.249,17.75,20.559,27.836,33.153,39.578,45.059,47.023,50.953,57.591,65.996,15.9
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Massachusetts,5.926,6.835,8.668,10.846,11.588,15.262,18.187,22.099,25.116,27.813,34.525,42.295,56.088,67.706,73.773,88.671,95.206,100.482,115.8,123.315,124.133,137.304,177.401,186.516,217.796,240.351,271.408,306.55,333.071,354.135,15.1
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,New Hampshire,0.437,0.518,0.728,0.853,0.956,1.055,1.399,1.662,1.856,2.009,2.402,3.168,3.953,4.763,5.472,6.273,6.597,7.459,7.76,9.804,11.834,14.352,19.969,24.285,29.575,33.816,35.689,39.652,44.954,50.301,17.8
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Rhode Island,1.743,2.122,2.48,2.964,3.8,4.266,4.83,5.103,5.868,6.997,8.255,9.775,10.966,11.856,12.922,15.395,18.796,24.127,46.083,40.679,38.57,42.209,38.632,33.337,38.091,39.858,45.329,51.811,57.234,59.758,13
4,Medicare/Other Professional Services (Millions of Dollars),State,1,New England,Vermont,0.264,0.28,0.382,0.437,0.476,0.504,0.671,0.804,1.004,1.11,1.284,1.606,1.881,2.258,2.6,2.948,3.089,3.425,4.468,4.855,5.732,6.732,9.619,11.381,14.207,16.155,16.431,17.521,19.593,21.607,16.4
4,Medicare/Other Professional Services (Millions of Dollars),Region,2,Mideast,,38.711,46.332,60.922,79.201,94.371,108.819,129.281,148.042,171.765,194.956,239.747,295.759,372.565,402.2,474.144,570.462,693.135,758.384,923.295,840.263,1169.176,1554.605,1581.967,1533.408,1650.124,1876.269,2049.677,2244.598,2517.324,2729.026,15.8
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Delaware,0.386,0.441,0.616,0.792,0.91,1.034,1.246,1.557,1.868,2.067,2.273,2.706,3.142,3.217,3.933,4.609,5.517,5.89,7.156,8.859,12.041,15.976,18.392,19.725,24.507,28.284,30.977,34.368,38.88,43.636,17.7
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,District of Columbia,0.379,0.435,0.571,0.69,0.796,0.969,1.2,1.46,1.596,1.659,2.148,2.461,2.88,3.045,4.161,4.709,5.313,5.274,5.16,5.096,7.152,8.908,8.952,9.051,9.679,11.384,11.435,11.69,13.08,14.793,13.5
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Maryland,2.152,2.579,3.531,4.708,5.608,6.4,7.232,9.295,11.556,12.811,16.65,20.979,22.631,25.952,29.48,35.603,42.368,44.008,49.488,44.001,71.719,83.893,92.977,97.892,119.44,138.506,151.811,160.547,181.991,201.488,16.9
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,New Jersey,5.634,6.749,8.886,11.054,12.581,14.191,17.329,19.595,21.97,28.457,37.282,48.202,65.123,73.66,85.98,99.422,111.305,117.338,132.901,144.266,169.209,206.399,222.089,209.119,254.502,299.294,337.276,380.54,426.021,465.546,16.4
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,New York,19.887,23.817,30.948,39.947,46.837,53.136,62.432,68.374,79.615,89.343,108.405,130.942,165.877,182.443,219.284,267.919,311.203,334.875,402.179,340.442,567.144,837.614,804.289,795.272,799.353,912.685,957.375,1019.296,1148.224,1177.114,15.1
4,Medicare/Other Professional Services (Millions of Dollars),State,2,Mideast,Pennsylvania,10.273,12.311,16.371,22.011,27.639,33.089,39.841,47.762,55.16,60.62,72.99,90.469,112.913,113.883,131.305,158.201,217.429,251,326.412,297.599,341.912,401.815,435.268,402.35,442.644,486.116,560.804,638.157,709.128,826.448,16.3
4,Medicare/Other Professional Services (Millions of Dollars),Region,3,Great Lakes,,30.053,36.83,47.587,60.121,68.541,79.688,97.199,116.54,134.029,152.216,181.172,217.905,257.569,281.374,319.644,368.753,404.308,438.064,516.582,501.334,647.664,808.096,814.292,893.799,1043.953,1209.14,1336.149,1490.93,1716.257,1861.295,15.3
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Illinois,6.812,8.042,10.401,13.557,15.282,18.921,23.379,27.548,31.616,35.13,41.151,53.501,62.009,70.514,80.463,98.155,110.863,114.714,132.247,119.92,158.185,199.396,206.141,214.68,261.179,307.649,333.436,358.669,401.832,451.332,15.6
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Indiana,1.869,2.166,2.815,3.716,4.242,4.852,5.859,7.196,9.054,10.325,12.599,14.026,18.327,20.464,25.503,30.718,32.585,34.865,39.833,44.982,61.411,80.75,90.79,100.824,116.275,133.101,147.03,163.873,189.139,195.968,17.4
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Michigan,11.743,14.927,18.977,23.145,26.488,30.65,36.841,43.202,47.766,55.38,66.397,72.246,86.27,90.969,96.737,106.939,115.178,128.09,152.916,143.711,176.411,217.716,206.508,220.841,272.722,320.504,361.181,412.681,470.404,499.196,13.8
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Ohio,6.483,7.849,10.466,13.342,15.311,17.552,22.189,27.435,32.478,37.3,44.273,58.4,67.882,73.766,86.62,101.305,109.95,120.303,145.888,143.401,183.619,230.751,225.53,257.292,275.103,309.521,343.084,383.964,459.236,498.651,16.2
4,Medicare/Other Professional Services (Millions of Dollars),State,3,Great Lakes,Wisconsin,3.146,3.846,4.929,6.361,7.219,7.713,8.931,11.158,13.116,14.082,16.752,19.733,23.08,25.662,30.32,31.636,35.733,40.091,45.697,49.32,68.038,79.482,85.323,100.162,118.675,138.364,151.418,171.744,195.646,216.149,15.7
4,Medicare/Other Professional Services (Millions of Dollars),Region,4,Plains,,12.538,14.927,18.142,23.996,27.258,33.269,40.72,47.892,54.834,59.743,74.012,93.753,110.211,121.344,143.04,168.281,180.289,194.671,219.802,252.37,324.362,412.535,438.287,445.853,512.362,580.143,628.62,690.689,758.093,795.357,15.4
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Iowa,2.811,3.394,4.31,5.573,6.465,7.466,9.132,10.368,11.996,13.122,15.253,17.61,20.866,22.183,25.141,29.326,31.886,34.837,39.023,44.284,54.484,66.717,71.906,73.323,82.544,94.389,98.602,105.179,116.438,117.076,13.7
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Kansas,1.672,1.998,2.504,3.145,3.565,4.139,5.203,6.073,6.923,7.551,9.042,14.732,16.94,18.498,21.291,24.803,26.113,33.572,31.258,36.301,49.23,62.252,65.497,65.273,78.816,90.121,93.838,101.728,110.714,112.71,15.6
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Minnesota,2.694,3.171,3.685,4.766,5.448,8.08,9.555,11.714,13.117,14.341,19.537,23.319,26.487,28.717,35.934,43.42,45.895,44.431,49.213,50.083,71.307,97.18,103.416,107.749,120.167,133.21,149.169,162.722,177.688,187.906,15.8
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Missouri,2.987,3.463,3.954,5.674,6.488,7.73,9.694,11.352,13.398,14.755,18.372,22.43,26.376,31.099,36.73,43.137,47.939,51.068,64.943,80.19,95.242,117.362,123.108,123.175,142.461,160.534,180.132,204.466,226.491,248.586,16.5
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,Nebraska,1.14,1.245,1.65,2.189,2.379,2.714,3.363,3.855,4.345,4.57,5.375,7.808,9.4,10.06,11.693,13.743,14.065,15.671,17.793,20.658,27.603,35.745,38.118,38.714,44.806,51.571,55.195,60.243,64.951,70.683,15.3
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,North Dakota,0.695,0.928,1.167,1.463,1.613,1.756,2.143,2.567,2.831,2.842,3.427,4.14,5.361,5.657,6.373,7.15,7.365,7.799,9.183,10.986,13.974,17.556,19.187,19.741,22.55,25.773,26.131,28.168,30.468,27.946,13.6
4,Medicare/Other Professional Services (Millions of Dollars),State,4,Plains,South Dakota,0.539,0.727,0.873,1.186,1.299,1.384,1.63,1.962,2.224,2.563,3.006,3.714,4.782,5.131,5.878,6.703,7.026,7.293,8.389,9.867,12.523,15.724,17.055,17.877,21.019,24.546,25.554,28.183,31.343,30.451,14.9
4,Medicare/Other Professional Services (Millions of Dollars),Region,5,Southeast,,33.422,40.491,52.329,66.304,75.491,95.468,116.599,144.873,171.712,205.531,266.542,322.857,390.506,453.495,547.668,666.368,769.223,824.171,1056.623,1249.668,1324.709,1506.617,1518.492,1627.441,1846.317,2145.355,2404.155,2659.767,3020.825,3523.794,17.4
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Alabama,1.939,2.466,2.997,3.85,4.427,5.133,6.766,8.041,9.738,11.712,13.841,17.701,20.877,21.24,22.141,26.807,31.033,34.087,40.478,70.544,71.081,75.352,71.951,78.698,96.199,116.438,130.874,147.478,170.838,204.761,17.4
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Arkansas,1.692,2.115,2.579,3.328,3.581,4.232,5.107,5.988,6.721,8.035,9.724,11.121,12.304,13.254,14.963,16.104,17.061,19.134,21.316,25.504,35.47,46.381,46.416,52.52,65.355,75.804,85.01,96.754,107.716,115.127,15.7
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Florida,16.375,19.764,25.738,32.274,36.245,47.311,57.105,74.807,88.29,106.568,133.876,160.164,197.678,241.782,308.233,377.963,438.67,461.678,622.217,700.598,636.566,639.114,636.623,671.728,777.097,890.869,979.322,1022.917,1151.273,1365.605,16.5
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Georgia,2.128,2.607,3.352,4.317,5.071,5.834,6.979,7.93,9.745,11.948,19.475,21.97,25.515,28.878,32.466,39.661,45.356,48.779,51.69,60.115,69.321,79.021,89.111,98.598,121.624,143.356,170.701,199.389,231.243,282.865,18.4
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Kentucky,1.183,1.462,1.748,1.991,2.685,3.39,4.49,5.65,6.966,7.837,9.603,11.642,14.562,15.775,17.846,20.881,22.585,24.748,27.721,29.536,40.987,57.494,66.84,72.762,89.326,103.489,116.154,134.431,150.374,154.56,18.3
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Louisiana,1.499,1.833,2.397,2.825,3.178,5.063,6.574,7.842,9.025,10.884,13.687,17.149,17.051,18.748,20.492,27.128,38.656,51.872,92.931,131.508,165.706,212.342,158.211,159.927,88.262,104.875,112.883,128.967,142.556,181.814,18
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Mississippi,0.742,0.87,1.114,1.462,1.614,1.89,2.305,2.838,3.385,3.856,5.394,6.075,7.179,8.148,9.287,10.681,11.775,13.7,15.916,17.331,22.799,30.126,33.315,35.587,41.833,48.128,51.157,59.452,68.06,91.699,18.1
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,North Carolina,2.728,3.287,4.285,5.596,6.435,7.394,8.775,9.303,11.418,14.488,18.755,25.039,29.848,33.102,37.127,45.636,50.829,51.908,56.41,66.539,92.487,122.202,136.451,150.061,181.884,214.32,245.706,286.501,322.41,355.582,18.3
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,South Carolina,0.666,0.809,1.056,1.158,1.29,1.528,1.886,2.155,2.714,3.173,6.554,9.103,11.202,12.311,13.492,16.387,17.614,18.706,19.679,23.279,30.375,40.67,48.821,53.794,67.438,80.124,93.237,112.334,134.769,160.976,20.8
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Tennessee,2.187,2.524,3.382,4.466,5.041,5.657,7.033,8.407,9.868,11.613,14.956,16.029,22.34,25.64,30.731,38.924,45.588,47.683,52.168,58.579,75.259,98.941,114.101,126.413,161.252,186.881,215.738,239.526,269.723,315.353,18.7
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,Virginia,1.65,1.955,2.608,3.648,4.13,5.03,5.733,7.187,8.755,9.735,13.598,17.631,21.069,24.349,29.344,33.443,36.277,38.155,40.946,48.582,61.885,76.289,86.418,94.89,116.971,135.853,152.999,171.459,197.527,222.636,18.4
4,Medicare/Other Professional Services (Millions of Dollars),State,5,Southeast,West Virginia,0.635,0.801,1.074,1.39,1.795,3.006,3.846,4.725,5.088,5.683,7.08,9.233,10.88,10.267,11.546,12.754,13.779,13.72,15.152,17.554,22.773,28.686,30.236,32.463,39.076,45.217,50.372,60.561,74.337,72.817,17.8
4,Medicare/Other Professional Services (Millions of Dollars),Region,6,Southwest,,11.05,13.139,17.196,22.288,24.604,27.39,36.058,43.779,50.92,60.057,78.19,94.799,107.475,134.16,167.73,224.637,282.43,329.053,483.564,400.786,505.824,605.578,561.88,599.773,744.507,886.598,1006.3,1106.051,1241.4,1432.333,18.3
